pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-2811.233408,-9299.604027,13.164322]",2977,3052,3.207347,4.049602,140.785721,266.562998,74744.242188,74744.242188,53379.160156,53379.160156,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.557143,
"[-3461.523432,-8836.935653,16.979391]",1126,451,0.625852,0.947850,150.254501,99.885022,86074.562500,77389.734375,64709.476563,56024.648438,21365.080078,21365.080078,0.000000,0.000000,0.393651,0.522222,
"[-2734.043364,-9389.662604,9.832276]",3337,3361,0.819434,3.717395,164.434280,36.080176,94610.687500,96504.429688,73245.609375,75139.351563,21365.080078,21365.080078,0.000000,0.000000,0.258730,0.226984,
"[-3483.750404,-8823.719439,17.365074]",1073,362,1.681943,3.025112,182.274551,241.435665,95472.945313,91156.773438,74107.875000,69791.679688,21365.080078,21365.080078,0.000000,0.000000,0.276190,0.349206,
"[-2839.235364,-9316.754838,12.822291]",3046,2940,1.749504,0.905630,151.034531,154.790577,58157.269531,59693.714844,36792.187500,38328.625000,21365.080078,21365.080078,0.000000,0.000000,0.649206,0.622222,
"[-3440.471602,-8802.499513,17.493730]",989,535,1.374932,3.215490,152.006393,3.628976,98458.671875,93976.031250,77093.570313,72610.945313,21365.080078,21365.080078,0.000000,0.000000,0.139683,0.273016,
"[-2564.218553,-8935.670523,15.707456]",1521,4040,0.556082,4.085377,182.692032,235.017788,52072.539063,51963.503906,30707.453125,30598.419922,21365.080078,21365.080078,0.000000,0.000000,0.671429,0.674603,
"[-3030.447760,-9258.778368,66.953790]",2814,2175,3.463609,4.407609,278.882904,201.775424,92070.695313,93734.906250,70705.609375,72369.828125,21365.080078,21365.080078,0.000000,0.000000,0.285714,0.261905,
"[-2768.156059,-9151.299947,17.341478]",2384,3224,1.863196,0.970731,131.101227,278.483290,57626.789063,59813.992188,36261.703125,38448.906250,21365.080078,21365.080078,0.000000,0.000000,0.644444,0.623810,
"[-3451.853692,-8986.046830,40.225267]",1723,490,3.874650,4.512134,10.035834,20.893147,98574.000000,98269.109375,77208.914063,76904.031250,21365.080078,21365.080078,0.000000,0.000000,0.126984,0.152381,
"[-2650.003921,-9479.889326,15.341780]",3698,3697,0.841820,4.771656,332.100220,319.263463,94927.484375,94881.781250,73562.421875,73516.718750,21365.080078,21365.080078,0.000000,0.000000,0.209524,0.239683,
"[-2698.084018,-9349.206865,12.057593]",3175,3505,4.320626,3.500396,8.187277,327.037460,67626.367188,72771.468750,46261.296875,51406.390625,21365.080078,21365.080078,0.000000,0.000000,0.622222,0.580952,
"[-3420.225583,-8935.636894,19.720686]",1521,616,0.401479,1.918176,321.010162,11.376056,88080.429688,88717.031250,66715.351563,67351.953125,21365.080078,21365.080078,0.000000,0.000000,0.384127,0.377778,
"[-3039.848896,-8873.355907,22.261774]",1272,2138,0.790417,3.648597,325.220184,291.269833,89330.203125,89161.562500,67965.132813,67796.484375,21365.080078,21365.080078,0.000000,0.000000,0.347619,0.350794,
"[-3281.155918,-8786.828379,21.238626]",926,1172,1.867147,1.584186,225.000000,312.151434,80920.210938,78125.539063,59555.136719,56760.464844,21365.080078,21365.080078,0.000000,0.000000,0.293651,0.353968,
"[-2616.999218,-8684.495201,30.605816]",517,3829,0.864222,1.788378,241.892563,341.418619,79617.226563,79872.429688,58252.136719,58507.343750,21365.080078,21365.080078,0.000000,0.000000,0.463492,0.465079,
"[-3089.574192,-8896.559946,22.029558]",1365,1939,2.472921,4.782850,2.476803,318.558646,79572.445313,79517.367188,58207.355469,58152.273438,21365.080078,21365.080078,0.000000,0.000000,0.477778,0.479365,
"[-3074.062317,-8814.303307,21.330803]",1036,2001,1.011685,2.100658,276.101013,164.650783,89703.703125,90173.218750,68338.625000,68808.140625,21365.080078,21365.080078,0.000000,0.000000,0.366667,0.353968,
"[-3131.980031,-8895.181156,22.421606]",1359,1769,1.341811,1.880402,242.038940,132.291269,92448.656250,92719.492188,71083.570313,71354.398438,21365.080078,21365.080078,0.000000,0.000000,0.344444,0.339683,
"[-2584.766751,-8644.712043,16.522579]",357,3958,2.338763,3.668957,321.151520,120.141869,68827.984375,68697.039063,47462.914063,47331.968750,21365.080078,21365.080078,0.000000,0.000000,0.617460,0.619048,
"[-2572.310245,-8910.986806,32.979940]",1423,4008,0.095231,1.303859,136.394913,39.978519,98780.179688,98661.937500,77415.078125,77296.843750,21365.080078,21365.080078,0.000000,0.000000,0.068254,0.120635,
"[-2854.847965,-9162.700193,15.918934]",2429,2878,3.412389,3.375241,253.149780,322.515643,69677.015625,71616.257813,48311.941406,50251.171875,21365.080078,21365.080078,0.000000,0.000000,0.558730,0.542857,
"[-2731.122297,-9136.637684,16.273176]",2325,3372,0.608791,3.722963,79.047081,301.537580,70270.187500,70424.093750,48905.105469,49059.011719,21365.080078,21365.080078,0.000000,0.000000,0.549206,0.549206,
"[-2845.681857,-9090.902186,17.518560]",2142,2914,3.167767,2.771028,121.989891,191.455572,74744.242188,75067.164063,53379.160156,53702.082031,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.553968,
"[-2878.921589,-8710.557710,20.315334]",621,2781,2.579568,1.946852,56.719315,250.623186,78759.710938,84802.875000,57394.644531,63437.796875,21365.080078,21365.080078,0.000000,0.000000,0.380952,0.334921,
"[-2762.616103,-8702.486739,30.108091]",589,3246,3.145670,4.669379,42.261314,11.188128,48023.113281,48020.234375,26658.033203,26655.150391,21365.080078,21365.080078,0.000000,0.000000,0.625397,0.626984,
"[-3399.073027,-8784.474346,17.512926]",916,701,2.011050,3.102769,297.366089,212.267996,92943.921875,91553.718750,71578.843750,70188.640625,21365.080078,21365.080078,0.000000,0.000000,0.250794,0.328571,
"[-3485.865660,-8766.146518,39.114183]",843,353,1.886627,2.394444,268.500244,288.150932,97387.132813,96223.585938,76022.054688,74858.515625,21365.080078,21365.080078,0.000000,0.000000,0.212698,0.250794,
"[-2641.576474,-8685.167782,30.727699]",519,3731,4.381314,4.855068,281.941284,295.356209,58071.589844,58414.714844,36706.515625,37049.644531,21365.080078,21365.080078,0.000000,0.000000,0.633333,0.628571,
"[-2622.270569,-8680.257942,30.633686]",500,3808,0.748191,0.979204,253.417786,281.822691,83748.500000,83530.656250,62383.425781,62165.574219,21365.080078,21365.080078,0.000000,0.000000,0.385714,0.390476,
"[-3264.871807,-8819.683954,20.176868]",1057,1237,1.505285,1.711406,166.830200,340.799362,91405.203125,91711.945313,70040.117188,70346.859375,21365.080078,21365.080078,0.000000,0.000000,0.280952,0.301587,
"[-3356.532885,-9463.781014,78.936334]",3634,871,1.871363,0.683475,206.666763,221.625956,91881.812500,91822.687500,70516.726563,70457.601563,21365.080078,21365.080078,0.000000,0.000000,0.347619,0.344444,
"[-3159.511930,-9493.273685,10.894313]",3752,1659,4.439081,2.279418,189.093201,171.347371,79690.250000,79627.273438,58325.160156,58262.179688,21365.080078,21365.080078,0.000000,0.000000,0.452381,0.453968,
"[-2738.374602,-8739.142396,18.321197]",735,3343,0.356805,0.605962,199.167480,320.342057,63665.226563,63467.746094,42300.148438,42102.660156,21365.080078,21365.080078,0.000000,0.000000,0.588889,0.592063,
"[-3434.360863,-8814.706856,17.378234]",1037,560,0.296936,0.887816,259.310394,137.820863,98171.609375,95178.929688,76806.523438,73813.867188,21365.080078,21365.080078,0.000000,0.000000,0.166667,0.261905,
"[-2773.293108,-9498.620703,9.354395]",3773,3204,1.307845,3.251491,280.013397,179.245902,86439.398438,87631.062500,65074.320313,66265.968750,21365.080078,21365.080078,0.000000,0.000000,0.392063,0.379365,
"[-2988.847732,-8754.208207,21.422802]",795,2342,0.400526,2.003352,130.063782,243.128068,88156.234375,89319.796875,66791.164063,67954.710938,21365.080078,21365.080078,0.000000,0.000000,0.398413,0.360317,
"[-2631.369526,-8682.275684,30.690305]",508,3771,1.355645,4.852959,113.692177,222.412019,76488.359375,76521.679688,55123.285156,55156.605469,21365.080078,21365.080078,0.000000,0.000000,0.466667,0.461905,
"[-3420.964244,-9418.280919,14.194852]",3452,613,3.128411,4.864140,342.420898,201.743841,87550.234375,87708.750000,66185.156250,66343.664063,21365.080078,21365.080078,0.000000,0.000000,0.423810,0.422222,
"[-2885.770988,-8714.021501,20.426015]",635,2754,0.728017,2.127864,78.922829,54.469022,79655.695313,79598.164063,58290.593750,58233.066406,21365.080078,21365.080078,0.000000,0.000000,0.407937,0.407937,
"[-2753.214967,-9560.699916,9.228647]",4021,3284,0.736889,1.596062,259.481598,228.897455,89685.007813,91924.187500,68319.914063,70559.093750,21365.080078,21365.080078,0.000000,0.000000,0.363492,0.338095,
"[-3477.001731,-8819.414922,17.371589]",1056,389,1.428166,0.785689,305.864319,312.785690,96565.039063,92021.679688,75199.960938,70656.593750,21365.080078,21365.080078,0.000000,0.000000,0.241270,0.333333,
"[-2656.551141,-9569.443467,8.724799]",4056,3671,1.498545,0.195080,64.064072,175.517124,84815.921875,84815.726563,63450.855469,63450.656250,21365.080078,21365.080078,0.000000,0.000000,0.385714,0.387302,
"[-3395.984082,-8783.398217,17.515943]",912,713,2.476584,2.132620,259.071625,175.323769,97993.046875,96129.226563,76627.960938,74764.156250,21365.080078,21365.080078,0.000000,0.000000,0.149206,0.241270,
"[-2804.316858,-8667.848825,18.956197]",450,3080,3.351211,1.758506,323.032684,359.536613,51797.492188,48243.398438,30432.414063,26878.316406,21365.080078,21365.080078,0.000000,0.000000,0.619048,0.644444,
"[-2962.524550,-8716.610937,20.714824]",645,2447,1.104773,0.939024,260.504150,256.795911,86037.796875,89181.476563,64672.707031,67816.398438,21365.080078,21365.080078,0.000000,0.000000,0.344444,0.311111,
"[-2710.305495,-9462.873030,10.340798]",3630,3456,3.915775,1.672195,252.340561,300.086309,95246.101563,95940.578125,73881.031250,74575.500000,21365.080078,21365.080078,0.000000,0.000000,0.236508,0.228571,
"[-3147.055425,-9513.484740,10.742685]",3833,1709,1.489937,4.866477,111.378532,75.568251,51924.984375,54786.425781,30559.902344,33421.343750,21365.080078,21365.080078,0.000000,0.000000,0.722222,0.680952,
"[-3229.281791,-9470.237791,11.183544]",3660,1380,0.345831,1.687299,294.066345,110.652744,81252.445313,81252.445313,59887.359375,59887.359375,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.507937,
"[-3201.682741,-8761.842000,21.346721]",826,1490,0.641273,1.941176,226.767700,167.680638,98384.968750,98133.406250,77019.882813,76768.328125,21365.080078,21365.080078,0.000000,0.000000,0.136508,0.169841,
"[-2763.421915,-9339.689846,12.000790]",3137,3243,3.159609,2.544748,309.692535,355.086899,70993.570313,70993.570313,49628.500000,49628.500000,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.606349,
"[-2604.979194,-8920.840115,15.579118]",1462,3877,1.595379,2.488303,238.668823,220.126061,74596.867188,74261.085938,53231.789063,52896.011719,21365.080078,21365.080078,0.000000,0.000000,0.519048,0.520635,
"[-2866.297206,-8816.590082,25.494609]",1045,2832,0.827314,2.662616,37.529831,114.797373,68209.742188,72926.671875,46844.660156,51561.601563,21365.080078,21365.080078,0.000000,0.000000,0.533333,0.484127,
"[-2612.466527,-8944.750365,15.555084]",1558,3847,0.745827,3.539588,310.469025,50.340195,55872.613281,56361.378906,34507.531250,34996.292969,21365.080078,21365.080078,0.000000,0.000000,0.692063,0.680952,
"[-3275.347359,-9259.854498,67.802324]",2818,1196,1.352112,3.785412,31.881706,289.389075,94445.265625,94445.265625,73080.195313,73080.195313,21365.080078,21365.080078,0.000000,0.000000,0.195238,0.195238,
"[-2907.930809,-9556.967093,9.426514]",4006,2665,2.443674,4.292692,303.896027,241.992748,88985.242188,90225.546875,67620.171875,68860.468750,21365.080078,21365.080078,0.000000,0.000000,0.396825,0.357143,
"[-3420.594914,-8802.264110,17.581009]",988,615,4.049876,3.136047,308.511810,341.285215,98564.640625,95575.101563,77199.554688,74210.046875,21365.080078,21365.080078,0.000000,0.000000,0.130159,0.244444,
"[-2769.834833,-9499.024251,9.598064]",3775,3218,2.419532,3.992774,125.698982,65.490965,91447.898438,91555.445313,70082.812500,70190.359375,21365.080078,21365.080078,0.000000,0.000000,0.360317,0.358730,
"[-2754.020779,-9229.588359,15.279651]",2697,3281,4.482155,4.108362,66.696060,81.346535,46831.335938,48986.992188,25466.251953,27621.902344,21365.080078,21365.080078,0.000000,0.000000,0.726984,0.700000,
"[-2806.062783,-9131.290666,28.007213]",2304,3073,1.300342,3.297463,53.349640,291.234446,91971.484375,91894.742188,70606.406250,70529.671875,21365.080078,21365.080078,0.000000,0.000000,0.338095,0.336508,
"[-3147.693359,-8818.977744,21.480621]",1054,1706,2.362113,3.684256,116.734474,76.755079,45799.800781,55427.835938,24434.722656,34062.757813,21365.080078,21365.080078,0.000000,0.000000,0.707937,0.633333,
"[-3375.435884,-8918.586969,19.832580]",1453,795,1.110512,2.089125,245.945633,293.030515,90484.562500,90610.875000,69119.476563,69245.781250,21365.080078,21365.080078,0.000000,0.000000,0.365079,0.363492,
"[-2683.142927,-9252.489737,13.447802]",2789,3564,2.526047,0.502695,181.823486,31.824112,60734.726563,60734.726563,39369.640625,39369.640625,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-2856.157409,-9322.000969,20.136551]",3067,2872,4.501069,4.541707,50.866680,186.596348,47258.187500,51341.433594,25893.107422,29976.353516,21365.080078,21365.080078,0.000000,0.000000,0.639683,0.592063,
"[-2627.575496,-8669.765680,30.684360]",458,3787,2.977078,1.896609,255.350128,19.095962,89490.406250,89526.726563,68125.328125,68161.640625,21365.080078,21365.080078,0.000000,0.000000,0.263492,0.284127,
"[-2999.961218,-8782.893781,21.596336]",910,2297,1.621887,4.456727,286.787048,325.778237,94163.789063,94555.375000,72798.695313,73190.289063,21365.080078,21365.080078,0.000000,0.000000,0.288889,0.266667,
"[-2646.512071,-9505.010221,15.240484]",3799,3711,4.144614,1.354901,342.837067,256.158995,98723.812500,98723.812500,77358.726563,77358.726563,21365.080078,21365.080078,0.000000,0.000000,0.112698,0.112698,
"[-3124.123367,-9416.969387,15.720186]",3446,1800,0.815897,0.754837,167.680939,68.199961,80768.351563,81461.468750,59403.277344,60096.390625,21365.080078,21365.080078,0.000000,0.000000,0.430159,0.425397,
"[-2815.161740,-9444.915121,9.863017]",3558,3036,2.802388,3.588871,114.081436,316.908650,72586.257813,72614.507813,51221.175781,51249.437500,21365.080078,21365.080078,0.000000,0.000000,0.561905,0.560317,
"[-3137.755015,-8733.089168,32.378488]",711,1746,1.209605,0.360369,309.075287,110.313654,73626.640625,73115.757813,52261.562500,51750.671875,21365.080078,21365.080078,0.000000,0.000000,0.401587,0.495238,
"[-3256.847266,-8708.977145,53.141153]",614,1270,2.620361,4.066660,161.241867,172.202748,64804.089844,67813.242188,43439.019531,46448.175781,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.630159,
"[-2842.928667,-9229.386585,14.447549]",2696,2925,3.376599,3.219452,317.824890,84.614910,56947.214844,63844.816406,35582.140625,42479.738281,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.611111,
"[-2633.014725,-9567.593870,8.633406]",4049,3765,0.826441,1.274876,74.412323,30.392582,89683.375000,89166.031250,68318.296875,67800.953125,21365.080078,21365.080078,0.000000,0.000000,0.326984,0.330159,
"[-3356.499310,-8881.090587,18.632717]",1303,871,1.203206,4.235655,150.241882,158.773946,63793.476563,63103.769531,42428.394531,41738.683594,21365.080078,21365.080078,0.000000,0.000000,0.644444,0.652381,
"[-2981.796880,-9551.048381,10.010912]",3983,2370,3.184465,3.301319,199.614578,255.733805,66236.976563,66250.085938,44871.894531,44885.003906,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.555556,
"[-3047.940588,-8706.017789,20.378162]",603,2105,2.771966,4.784800,286.606720,241.032276,76535.500000,76535.500000,55170.417969,55170.417969,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.557143,
"[-2827.282490,-8739.848606,21.547664]",738,2988,0.824436,3.500087,173.041718,213.130669,71358.164063,70616.281250,49993.089844,49251.207031,21365.080078,21365.080078,0.000000,0.000000,0.392063,0.398413,
"[-2742.672264,-9036.725798,17.551769]",1925,3326,3.408190,2.706722,245.814682,266.316618,61458.355469,61345.230469,40093.273438,39980.144531,21365.080078,21365.080078,0.000000,0.000000,0.661905,0.663492,
"[-3124.257669,-9126.279939,16.725546]",2284,1800,4.139193,2.194527,214.860764,143.489533,60486.429688,60632.257813,39121.343750,39267.175781,21365.080078,21365.080078,0.000000,0.000000,0.650794,0.641270,
"[-2866.297206,-9550.846607,9.343725]",3982,2832,1.300508,3.664081,66.852921,279.056201,96660.898438,96749.367188,75295.812500,75384.281250,21365.080078,21365.080078,0.000000,0.000000,0.228571,0.225397,
"[-3305.766750,-9470.506823,12.279646]",3661,1074,1.186495,2.524684,187.030121,314.203164,76459.843750,77759.484375,55094.769531,56394.410156,21365.080078,21365.080078,0.000000,0.000000,0.515873,0.504762,
"[-2986.430297,-9552.259027,9.929022]",3988,2351,2.723827,1.138628,272.632172,209.175381,63082.371094,61644.792969,41717.289063,40279.714844,21365.080078,21365.080078,0.000000,0.000000,0.576190,0.580952,
"[-3140.743233,-8754.140949,21.151874]",795,1734,1.230579,4.962983,297.656067,325.870870,93721.796875,93070.453125,72356.718750,71705.359375,21365.080078,21365.080078,0.000000,0.000000,0.263492,0.311111,
"[-3228.979612,-9102.167915,18.673915]",2187,1381,2.336434,3.133938,343.325378,216.233314,82831.054688,82825.101563,61465.968750,61460.011719,21365.080078,21365.080078,0.000000,0.000000,0.444444,0.442857,
"[-3239.488739,-9119.823163,18.595775]",2258,1339,3.379599,4.434379,286.138580,281.578156,73329.867188,76372.867188,51964.785156,55007.781250,21365.080078,21365.080078,0.000000,0.000000,0.558730,0.530159,
"[-3062.075868,-8762.581839,20.979356]",829,2049,1.804060,2.038049,271.492096,84.236808,85622.757813,85960.109375,64257.660156,64595.007813,21365.080078,21365.080078,0.000000,0.000000,0.449206,0.444444,
"[-3340.315925,-8957.764805,21.652990]",1610,936,2.463577,2.153930,115.123390,250.817182,75916.906250,79966.820313,54551.824219,58601.730469,21365.080078,21365.080078,0.000000,0.000000,0.484127,0.403175,
